Date,"('SPY', 'AdjClose')","('SPY', 'Close')","('SPY', 'High')","('SPY', 'Low')","('SPY', 'Open')","('SPY', 'Volume')",AdjClose,Close,High,Low,Open,SPY,SPY.1,SPY.2,SPY.3,SPY.4,SPY.5,Volume,"('SPY', 'Open').1","('SPY', 'High').1","('SPY', 'Low').1","('SPY', 'Close').1","('SPY', 'AdjClose').1","('SPY', 'Volume').1","('SPY', 'Open').2","('SPY', 'High').2","('SPY', 'Low').2","('SPY', 'Close').2","('SPY', 'AdjClose').2","('SPY', 'Volume').2","('SPY', 'Open')","('SPY', 'High')","('SPY', 'Low')","('SPY', 'Close')","('SPY', 'AdjClose')","('SPY', 'Volume')"
2025-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.6400146484375,691.6599731445312,689.27001953125,690.3099975585938,690.3099975585938,41613300.0
2025-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.5399780273438,689.2000122070312,686.0700073242188,687.8499755859375,687.8499755859375,62559500.0
2025-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.4500122070312,688.5599975585938,686.5800170898438,687.010009765625,687.010009765625,47160700.0
2025-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.1400146484375,687.3599853515625,681.7100219726562,681.9199829101562,681.9199829101562,74144800.0
2026-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.7100219726562,686.8699951171875,679.8200073242188,683.1699829101562,683.1699829101562,89377200.0
2026-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.5399780273438,689.4299926757812,686.3800048828125,687.719970703125,687.719970703125,71927200.0
2026-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.9299926757812,692.3200073242188,687.780029296875,691.8099975585938,691.8099975585938,69273800.0
2026-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.1900024414062,693.9600219726562,689.3200073242188,689.5800170898438,689.5800170898438,75588300.0
2026-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.8200073242188,690.6099853515625,687.489990234375,689.510009765625,689.510009765625,59701376.0
,,,,,,,,,,,,Open,High,Low,Close,AdjClose,Volume,,,,,,,,,,,,,,,,,,,
